0.0040734,0.0040734,0,0,0.045,0,0
0.0081468,0.0081468,0.1382037,0.8549027,-0.1275732,0,0
0.0281468,0.0281468,0.1369405,0.815595,-0.12838,0,0
0.0333609,0.0333609,0.1365314,0.8034081,-0.1288562,0,0
0.0392727,0.0392727,0.1364521,0.7925312,-0.1291912,0,0
0.0438903,0.0438903,0.1364119,0.7831428,-0.129499,0,0
0.0497148,0.0497148,0.1366616,0.7702479,-0.1314715,0,0
0.0562433,0.0562433,0.1372862,0.7560782,-0.1331185,0,0
0.0608717,0.0608717,0.1374827,0.7476576,-0.1338314,0,0
0.0654627,0.0654627,0.1377462,0.7382266,-0.1346602,0,0
0.0710186,0.0710186,0.139133,0.7279376,-0.1366836,0,0
0.0757007,0.0757007,0.1397247,0.7174631,-0.1378936,0,0
0.0830545,0.0830545,0.1428263,0.7062609,-0.1413257,0,0
0.0891701,0.0891701,0.1441497,0.6946098,-0.1432785,0,0
0.0932679,0.0932679,0.1457395,0.6872138,-0.1452188,0,0
0.09749939,0.09749939,0.1466976,0.6802378,-0.146555,0,0
0.101713,0.101713,0.1478163,0.672398,-0.1481025,0,0
0.1060919,0.1060919,0.1490082,0.6643699,-0.1497379,0,0
0.1112084,0.1112084,0.1504613,0.6549837,-0.1517156,0,0
0.1182925,0.1182925,0.1504384,0.6548358,-0.1531833,0,0
0.1250898,0.1250898,0.1520861,0.6391639,-0.1577547,0,0
0.1299816,0.1299816,0.1532877,0.6304964,-0.1600689,0,0
0.1356602,0.1356602,0.1538131,0.6210335,-0.1631204,0,0
0.1404699,0.1404699,0.1547489,0.6137939,-0.1652429,0,0
0.1446711,0.1446711,0.1557111,0.6066741,-0.1673956,0,0
0.1490994,0.1490994,0.1553355,0.604228,-0.1690381,0,0
0.1537301,0.1537301,0.1563487,0.5962705,-0.1717088,0,0
0.158826,0.158826,0.1572714,0.5894051,-0.1740941,0,0
0.1650269,0.1650269,0.1544367,0.5964634,-0.1722597,0,0
0.1701604,0.1701604,0.1532935,0.5865043,-0.1758098,0,0
0.1740071,0.1740071,0.1535168,0.5808023,-0.177876,0,0
0.1789962,0.1789962,0.1522506,0.577736,-0.1791301,0,0
0.184147,0.184147,0.1512819,0.5749376,-0.18036,0,0
0.1892745,0.1892745,0.1505198,0.5719587,-0.1814812,0,0
0.1937948,0.1937948,0.1501836,0.5670947,-0.1833589,0,0
0.1997496,0.1997496,0.1494551,0.5646265,-0.1844152,0,0
0.2051552,0.2051552,0.1490557,0.560204,-0.1862015,0,0
0.209964,0.209964,0.148332,0.557853,-0.1869189,0,0
0.214909,0.214909,0.1476415,0.5549124,-0.1880526,0,0
0.221342,0.221342,0.1471075,0.5508371,-0.1896983,0,0
0.2260407,0.2260407,0.1467109,0.5475692,-0.191059,0,0
0.2313649,0.2313649,0.1459237,0.5453364,-0.1921579,0,0
0.2360982,0.2360982,0.1451652,0.5432403,-0.1932912,0,0
0.2415854,0.2415854,0.1444341,0.5419369,-0.193748,0,0
0.2456066,0.2456066,0.1439963,0.5398902,-0.1946582,0,0
0.2508408,0.2508408,0.1432588,0.5394394,-0.1943425,0,0
0.2571267,0.2571267,0.1424541,0.5393753,-0.1937298,0,0
0.262554,0.262554,0.1418815,0.5379279,-0.1941666,0,0
0.2675003,0.2675003,0.1413887,0.5394986,-0.1930282,0,0
