0.0082928,0.0082928,0,0,0.045,0,0
0.0165856,0.0165856,0.1198537,0.7032214,-0.03187814,0,0
0.0365856,0.0365856,0.122064,0.6888781,-0.03096645,0,0
0.0426933,0.0426933,0.1232274,0.6820309,-0.03086456,0,0
0.0474117,0.0474117,0.1242657,0.6756371,-0.03053969,0,0
0.0522763,0.0522763,0.1254885,0.6693495,-0.03061531,0,0
0.0572206,0.0572206,0.1264532,0.6634978,-0.03042628,0,0
0.064119,0.064119,0.1282784,0.6557429,-0.03079085,0,0
0.0694916,0.0694916,0.1298344,0.6490502,-0.03099634,0,0
0.07590909,0.07590909,0.1312851,0.6433818,-0.03125309,0,0
0.08048559,0.08048559,0.1323417,0.6380366,-0.03135574,0,0
0.08830779,0.08830779,0.1343187,0.6302658,-0.03182934,0,0
0.09430529,0.09430529,0.1362264,0.6239734,-0.03225511,0,0
0.1015161,0.1015161,0.1380007,0.6184762,-0.03256095,0,0
0.1082666,0.1082666,0.1397154,0.6114841,-0.0330123,0,0
0.1146532,0.1146532,0.1415291,0.6067042,-0.03340592,0,0
0.1196477,0.1196477,0.1425601,0.6028512,-0.03371093,0,0
0.1238705,0.1238705,0.143606,0.5988968,-0.03406408,0,0
0.1302069,0.1302069,0.1453451,0.5931867,-0.03445823,0,0
0.1378079,0.1378079,0.146864,0.5885925,-0.03477389,0,0
0.1438653,0.1438653,0.1484414,0.5845168,-0.03512519,0,0
0.1487485,0.1487485,0.1496233,0.5806445,-0.03555115,0,0
0.1553276,0.1553276,0.1515149,0.5758465,-0.03611381,0,0
0.1630719,0.1630719,0.1531251,0.5714208,-0.03674317,0,0
0.1706935,0.1706935,0.1551723,0.5659382,-0.03763946,0,0
0.1772593,0.1772593,0.1566396,0.5622227,-0.03807213,0,0
0.1825806,0.1825806,0.1581234,0.5591241,-0.03832505,0,0
0.1884565,0.1884565,0.1596173,0.555244,-0.0389406,0,0
0.1942117,0.1942117,0.1616582,0.551483,-0.03946874,0,0
0.2010346,0.2010346,0.1637366,0.548013,-0.03956611,0,0
0.2071261,0.2071261,0.1654904,0.5442593,-0.04017503,0,0
0.2132531,0.2132531,0.1668949,0.5411423,-0.04079776,0,0
0.2191353,0.2191353,0.1681722,0.538485,-0.04114541,0,0
0.2256964,0.2256964,0.1699069,0.5348061,-0.04189113,0,0
0.2308534,0.2308534,0.1713013,0.5322615,-0.04219041,0,0
0.2356138,0.2356138,0.171961,0.5310222,-0.04244117,0,0
0.2398091,0.2398091,0.1729812,0.5289525,-0.04289079,0,0
0.2446727,0.2446727,0.1737378,0.5269414,-0.04334103,0,0
0.2528129,0.2528129,0.1756648,0.5229129,-0.04435405,0,0
0.2580292,0.2580292,0.1760572,0.5216969,-0.04448619,0,0
0.2690512,0.2690512,0.1784726,0.5166031,-0.04594178,0,0
0.279951,0.279951,0.1794892,0.5134543,-0.04688206,0,0
0.2857934,0.2857934,0.1804426,0.5111393,-0.04770054,0,0
0.2903239,0.2903239,0.1813114,0.5093721,-0.04804296,0,0
0.2966425,0.2966425,0.1824176,0.5069263,-0.04879574,0,0
0.3016825,0.3016825,0.182884,0.5053924,-0.04956212,0,0
0.3069388,0.3069388,0.1833171,0.5034198,-0.05024356,0,0
0.312273,0.312273,0.1842168,0.5010712,-0.05110647,0,0
0.319655,0.319655,0.1847612,0.4981673,-0.05192016,0,0
0.3242364,0.3242364,0.1849683,0.496159,-0.05260024,0,0
0.3284637,0.3284637,0.1854472,0.4944381,-0.05323198,0,0
0.3331989,0.3331989,0.1855459,0.4921097,-0.05414237,0,0
0.3383601,0.3383601,0.1859737,0.4901733,-0.05490447,0,0
0.3425229,0.3425229,0.185982,0.4889746,-0.0555554,0,0
0.3466728,0.3466728,0.1862987,0.48734,-0.05625554,0,0
0.3511675,0.3511675,0.1864292,0.4847705,-0.05720063,0,0
0.3559067,0.3559067,0.1869162,0.4838818,-0.05832756,0,0
0.3605805,0.3605805,0.1872755,0.4821258,-0.05926649,0,0
0.3660312,0.3660312,0.1873262,0.4799966,-0.06061205,0,0
0.370516,0.370516,0.1876148,0.4781443,-0.06169353,0,0
0.3758126,0.3758126,0.187884,0.4764102,-0.06274269,0,0
0.38083,0.38083,0.1881823,0.4744803,-0.06395318,0,0
0.3867095,0.3867095,0.1885051,0.4723807,-0.06532305,0,0
0.393001,0.393001,0.188873,0.46997,-0.06696632,0,0
0.4009441,0.4009441,0.1892589,0.4674167,-0.06879239,0,0
0.4075501,0.4075501,0.1895958,0.4651625,-0.07048088,0,0
0.4129103,0.4129103,0.18991,0.463036,-0.0721423,0,0
0.418386,0.418386,0.1901366,0.461485,-0.07339779,0,0
0.4255672,0.4255672,0.1904791,0.4591092,-0.07539567,0,0
0.4313986,0.4313986,0.1907875,0.4569308,-0.07731049,0,0
0.437543,0.437543,0.1910216,0.455249,-0.07884589,0,0
0.4430001,0.4430001,0.191257,0.4535284,-0.0804705,0,0
0.4475832,0.4475832,0.1914497,0.4520955,-0.08186674,0,0
0.4536467,0.4536467,0.1917321,0.4499478,-0.08403675,0,0
0.4605372,0.4605372,0.1918622,0.4489361,-0.08509257,0,0
0.4731601,0.4731601,0.1918622,0.4489361,-0.08509257,0,0
0.4776858,0.4776858,0.1918622,0.4489361,-0.08509257,0,0
0.4828831,0.4828831,0.1918622,0.4489361,-0.08509257,0,0
0.4888683,0.4888683,0.1918622,0.4489361,-0.08509257,0,0
0.4948459,0.4948459,0.1918622,0.4489361,-0.08509257,0,0
0.5020142,0.5020142,0.1918622,0.4489361,-0.08509257,0,0
0.5066003,0.5066003,0.1918622,0.4489361,-0.08509257,0,0
0.5121632,0.5121632,0.1918622,0.4489361,-0.08509257,0,0
0.5193029,0.5193029,0.1918622,0.4489361,-0.08509257,0,0
0.5246471,0.5246471,0.1918622,0.4489361,-0.08509257,0,0
0.5312568,0.5312568,0.1918622,0.4489361,-0.08509257,0,0
0.5378745,0.5378745,0.1918622,0.4489361,-0.08509257,0,0
0.5440988,0.5440988,0.1918622,0.4489361,-0.08509257,0,0
0.5505902,0.5505902,0.1918622,0.4489361,-0.08509257,0,0
0.5562301,0.5562301,0.1918622,0.4489361,-0.08509257,0,0
0.5626581,0.5626581,0.1918622,0.4489361,-0.08509257,0,0
0.5692657,0.5692657,0.1918622,0.4489361,-0.08509257,0,0
0.5740333,0.5740333,0.1918622,0.4489361,-0.08509257,0,0
0.5809483,0.5809483,0.1918622,0.4489361,-0.08509257,0,0
0.5869925,0.5869925,0.1918622,0.4489361,-0.08509257,0,0
0.5932487,0.5932487,0.1918622,0.4489361,-0.08509257,0,0
0.5991336,0.5991336,0.1918622,0.4489361,-0.08509257,0,0
0.6047819,0.6047819,0.1918622,0.4489361,-0.08509257,0,0
0.6119336,0.6119336,0.1918622,0.4489361,-0.08509257,0,0
0.6203991,0.6203991,0.1918622,0.4489361,-0.08509257,0,0
0.6241111,0.6241111,0.1918622,0.4489361,-0.08509257,0,0
0.6273589,0.6273589,0.1918622,0.4489361,-0.08509257,0,0
0.6315426,0.6315426,0.1918622,0.4489361,-0.08509257,0,0
0.6357114,0.6357114,0.1918622,0.4489361,-0.08509257,0,0
0.6402305,0.6402305,0.1918622,0.4489361,-0.08509257,0,0
0.6450952,0.6450952,0.1918622,0.4489361,-0.08509257,0,0
0.6514013,0.6514013,0.1918622,0.4489361,-0.08509257,0,0
0.6577978,0.6577978,0.1918622,0.4489361,-0.08509257,0,0
0.6615078,0.6615078,0.1918622,0.4489361,-0.08509257,0,0
0.6654419,0.6654419,0.1918622,0.4489361,-0.08509257,0,0
0.6691781,0.6691781,0.1918622,0.4489361,-0.08509257,0,0
0.6737553,0.6737553,0.1918622,0.4489361,-0.08509257,0,0
0.6773706,0.6773706,0.1918622,0.4489361,-0.08509257,0,0
0.680956,0.680956,0.1918622,0.4489361,-0.08509257,0,0
0.6880479,0.6880479,0.1918622,0.4489361,-0.08509257,0,0
